rout,GAMMA,T_SPIN_COHERENCE,L,eta_d,p_dc,ep_depol,best_solutions_fitness,best_solution
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,5e-05,189963.68560147774,[4 16 5 501.01626025992897]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,6e-05,176362.37963695018,[4 16 5 502.9097829141502]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,7e-05,163410.18254132883,[4 16 5 504.81296071375084]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,7.999999999999999e-05,151837.52951400104,[4 17 5 482.02080242503206]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,8.999999999999999e-05,141220.1286349059,[4 23 6 439.8613117558522]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.0001,133425.53694811676,[4 24 6 427.3193658184699]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000105,129795.09347712208,[4 24 6 427.9900446621259]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00011,125964.37880464914,[4 23 6 442.8554137180764]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000115,122466.82989589887,[4 25 6 416.71908757430674]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00012,119226.6241607001,[4 24 6 429.9759472666347]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000125,115836.22189333476,[4 25 6 417.8991133251675]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00013000000000000002,112429.38605201118,[4 24 6 431.281541180668]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000135,109384.41098556772,[4 25 6 419.065377129669]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00014,106221.72295457755,[4 25 6 419.6444077113285]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000145,103099.35199790045,[4 25 6 420.22043618816906]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015000000000000001,100016.04250158483,[4 25 6 420.7941961987112]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000155,97144.82884526688,[4 26 6 409.7418407630444]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015999999999999999,94025.01036601774,[4 27 6 399.88090170455143]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000165,91376.02265677348,[4 26 6 410.7608762435286]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017,88541.57913607375,[4 26 6 411.26774646407625]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000175,85813.8971150478,[4 27 6 401.2451042143713]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017999999999999998,83137.49079459753,[4 27 6 401.69693144392045]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000185,80306.55028046604,[4 28 6 392.68753856802556]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00019,77871.10908674964,[4 27 6 402.59557589094413]
<class 'key_rate_optimization.tgs_f_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000195,75268.11546085027,[4 28 6 393.4906893654086]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,5e-05,253.51371039642245,[25 7 32 300.6507065116234]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,6e-05,225.7533345989799,[25 7 32 299.09340953381974]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,7e-05,199.59639747535746,[25 7 32 297.47309258380415]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,7.999999999999999e-05,174.8420267526091,[25 7 32 295.7675741170514]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,8.999999999999999e-05,151.7801172762999,[25 7 30 294.03289493468117]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.0001,130.0178790980192,[26 7 30 285.38199132054734]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000105,119.54420301667903,[26 7 30 284.4454399080955]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00011,104.76811620728563,[29 8 32 308.68581834995115]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000115,99.30420750804201,[26 7 30 282.439753149607]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00012,89.263915989668,[29 8 32 305.6770733400271]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000125,81.78437811252489,[29 8 32 304.0868827227209]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00013000000000000002,74.48108927171138,[29 8 32 302.4301603658861]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000135,67.3508588442345,[29 8 32 300.6986928481154]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00014,60.39124281204746,[29 8 32 298.88055155231064]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000145,53.600594565088855,[29 8 32 296.96544693692675]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00015000000000000001,2.1611473346517813e-26,[29 1 2 20.807066740552777]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000155,35.362296759437974,[29 8 28 324.86746167797656]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00015999999999999999,31.409298328645708,[28 8 32 313.18754084340185]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000165,2.1313298109103502e-26,[29 1 2 20.80731281712291]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00017,11.9345065175063,[28 8 28 336.74150646122365]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000175,5.40566918282281,[28 7 24 272.44782791652284]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00017999999999999998,2.1020762798488656e-26,[29 1 2 20.80755886701802]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000185,1.09425449154452,[29 7 20 233.34810081860616]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00019,2.0828652846177064e-26,[29 1 2 20.80772380049478]
<class 'key_rate_optimization.rgs_a_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000195,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,5e-05,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,6e-05,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,7e-05,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,7.999999999999999e-05,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,8.999999999999999e-05,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.0001,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000105,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00011,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000115,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00012,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000125,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00013000000000000002,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000135,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00014,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000145,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00015000000000000001,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000155,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00015999999999999999,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000165,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00017,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000175,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00017999999999999998,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000185,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00019,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000195,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,5e-05,205.29817810979924,[25 7 32 313.1716039700299]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,6e-05,181.60837114930953,[25 7 32 311.24415690823224]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,7e-05,159.33605571208997,[25 7 32 309.23179274365003]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,7.999999999999999e-05,138.56330815487,[25 7 30 307.2027374519211]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,8.999999999999999e-05,119.09482429212689,[25 7 30 304.8215699758508]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.0001,100.60831505238923,[25 7 32 302.35037741173767]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000105,91.70870337898577,[25 7 30 300.87604662252056]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00011,83.02901020874872,[26 7 30 293.17741614248166]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000115,74.58249393673246,[26 7 30 291.85486754464944]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00012,8.435548504399183,[17 6 22 312.81202441806084]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000125,58.228744961292854,[25 7 30 294.5829081973169]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00013000000000000002,50.524778816832914,[26 7 28 287.0557693372077]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000135,43.38286775496881,[26 7 28 285.2890848337551]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00014,36.41302017849517,[26 7 28 283.38031213384636]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000145,0.000517460289335474,[24 6 12 224.27059301928412]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00015000000000000001,1.8568211609268587e-26,[29 1 2 20.850947026217725]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000155,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00015999999999999999,6.561171980558275,[28 8 28 238.37565836523618]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000165,1.8311071802128867e-26,[29 1 2 20.85118255444086]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00017,10.172888115764584,[29 8 30 299.9325168002337]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000175,1.688640289916455,[28 7 22 249.77027921736146]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00017999999999999998,0.6289169908351888,[27 7 20 258.61367988762765]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000185,2.0680416611711226e-26,[28 6 6 204.56571698173252]
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00019,0.0,
<class 'key_rate_optimization.rgs_a_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000195,1.781119763260989e-26,[29 1 2 20.85165628893328]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,5e-05,261.090305034743,[25 7 32 299.68294979014314]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,6e-05,232.75310809047528,[25 7 32 298.1594239909546]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,7e-05,206.0593437576993,[25 7 32 296.57747904617736]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,7.999999999999999e-05,180.80039786103833,[25 7 32 294.9141885092656]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,8.999999999999999e-05,157.180044080734,[25 7 30 293.2450262869519]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.0001,134.91252989720175,[25 7 30 291.2284063513096]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000105,124.29094037442192,[26 7 30 283.7148936758131]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00011,113.6815230793548,[25 7 30 289.0438870676938]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000115,103.64302833183481,[26 7 30 281.7697577840807]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00012,93.41359167936453,[25 7 30 286.64477177030193]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000125,83.90137444066097,[26 7 30 279.61554575505954]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00013000000000000002,78.04898369410752,[29 8 32 301.5248221017615]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000135,66.38743517280304,[28 8 32 306.07930590521335]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00014,2.2195883321570084e-26,[29 1 2 20.802859052156293]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000145,56.68040844862856,[29 8 32 296.23335800702523]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015000000000000001,49.89840645733754,[29 8 32 294.2751735341506]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000155,34.43899419823759,[29 8 24 331.50101796650785]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00015999999999999999,36.97730040296732,[29 8 30 291.8284214003349]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000165,30.786517960808958,[29 8 30 284.0501350539336]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017,12.226023134777783,[27 7 24 255.49892045641266]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000175,2.1487031391518668e-26,[29 1 2 20.803435426407276]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00017999999999999998,3.596437246696922,[29 7 22 238.00365511042705]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000185,5.766558178769007e-181,[11 12 18 23.681836875735893]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.00019,2.1192779737438162e-26,[29 1 2 20.803684909537477]
<class 'key_rate_optimization.rgs_a_routine'>,628318530717.9586,1.0,1000000.0,1,0,0.000195,2.632638713768645e-135,[9 1 2 334.41182234232434]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,5e-05,1.545028638182979e-13,[15 5 10 287.2929833429717]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,6e-05,4.2473321232130976e-14,[14 5 10 286.4917304432597]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,7e-05,3.242323059031454e-20,[23 6 8 240.92887306065583]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,7.999999999999999e-05,1.4271401511950922e-25,[21 5 6 154.40789076474758]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,8.999999999999999e-05,1.1423318782640048e-22,[19 6 8 328.13517071074523]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.0001,3.36007118415563e-26,[29 1 2 21.249999499721664]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000105,3.3436427614561855e-26,[29 1 2 21.250047457718814]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00011,3.3273598491635114e-26,[29 1 2 21.25009561372396]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000115,3.311216288082826e-26,[29 1 2 21.250143752308723]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00012,3.29520643646409e-26,[29 1 2 21.25019154457993]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000125,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00013000000000000002,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000135,3.2479292298407367e-26,[29 1 2 21.250334907584918]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00014,3.232406141568789e-26,[29 1 2 21.250382410471182]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000145,3.2169944233949194e-26,[29 1 2 21.250429964690028]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00015000000000000001,3.201690504863268e-26,[29 1 2 21.25047770340856]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000155,3.1864910465226043e-26,[29 1 2 21.250525580778508]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00015999999999999999,3.171392918098207e-26,[29 1 2 21.25057260576177]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000165,3.1563931793316587e-26,[29 1 2 21.25062011448091]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00017,4.971224750364224e-58,[2 1 4 39.838768981239596]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000175,3.1266779604459087e-26,[29 1 2 21.250716220913052]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00017999999999999998,3.1119574073674333e-26,[29 1 2 21.250765860045945]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000185,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.00019,3.082778748787527e-26,[29 1 2 21.250857538107468]
<class 'key_rate_optimization.rgs_f_routine'>,12566370614.359173,0.013,1000000.0,1,0,0.000195,3.068316339570505e-26,[29 1 2 21.25090535334818]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,5e-05,22001.888057661603,[29 8 32 259.7615134031489]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,6e-05,19845.53737901958,[29 8 32 258.55003009704905]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,7e-05,17769.688021674545,[29 8 32 257.2895273581926]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,7.999999999999999e-05,15769.148466789567,[29 8 32 255.96961350816272]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,8.999999999999999e-05,13858.68787452587,[29 8 30 253.76527603992525]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.0001,12036.015350471915,[29 8 30 252.2581796864456]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000105,9005.704421947305,[28 8 30 294.6545553917887]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00011,3012.8435750700387,[28 7 26 181.3885741727637]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000115,1.6300616949273103e-178,[8 9 12 33.72373692108861]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00012,501.51360544504166,[26 8 40 398.62580259778724]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000125,5566.367031193969,[27 9 28 282.22891606781945]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00013000000000000002,5523.306098291911,[29 8 28 218.60976770125163]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000135,3.1484257284385393e-24,[26 1 2 21.57476546385659]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00014,1696.594965710624,[27 7 26 246.50241984817808]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000145,3.139192693316719e-60,[14 2 2 126.58654167139753]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00015000000000000001,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000155,9.548407495955632e-39,[21 1 2 65.34797264987066]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00015999999999999999,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000165,4.044886103884795e-27,[25 1 2 32.98060858815426]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00017,144.72742565544783,[28 8 14 269.0171949374105]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000175,1.2692281767187423e-47,[10 1 2 91.19802707515728]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00017999999999999998,9.190169972156262e-45,[14 1 2 82.70332301297745]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000185,3.426731376504683e-26,[23 4 2 203.3340799171481]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.00019,7.084903242182735e-65,[20 4 2 139.35287345083054]
<class 'key_rate_optimization.rgs_f_routine'>,628318530717.9586,4e-06,1000000.0,1,0,0.000195,1.4268385618943935e-12,[28 7 8 170.52667516939675]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,5e-05,5.039085624179879e-36,[19 1 2 32.07804816761081]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,6e-05,4.95126197081386e-36,[19 1 2 32.072758332833146]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,7e-05,4.8662122549459706e-36,[19 1 2 32.06749339891378]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,7.999999999999999e-05,0.0,
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,8.999999999999999e-05,4.7030102399994696e-36,[19 1 2 32.056974218809856]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.0001,4.624350674638888e-36,[19 1 2 32.0516923875444]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000105,4.585671488661829e-36,[19 1 2 32.04904298985124]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00011,4.547399993057806e-36,[19 1 2 32.04638319869944]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000115,4.509518858706073e-36,[19 1 2 32.04371435232567]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00012,4.472012242851774e-36,[19 1 2 32.04103375563428]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.000125,4.4348656045558416e-36,[19 1 2 32.03834440808887]
<class 'key_rate_optimization.rgs_f_routine'>,1068141502.2205297,1.0,1000000.0,1,0,0.00013000000000000002,4.3980655495413506e-36,[19 1 2 32.03564164513622]
